parent,arm,method,metric,value,valid_pairs,planned_pairs
nr_digg_reply,S1,extratrees_real_only,sign_agreement_2,1.0,3,3
sp_hospital,S1,primary_corrector,AE_Delta_2,0.048884406110415425,3,3
sp_highschool2013,S1,primary_corrector,AE_Delta_2,0.01953293609632913,3,3
copenhagen_bluetooth,S1,primary_corrector,AE_Delta_2,0.018171253253554138,3,3
sp_workplace,S1,primary_corrector,AE_Delta_2,0.020247780479278183,3,3
snap_email_eu,S1,primary_corrector,AE_Delta_2,0.010662026960837697,3,3
snap_collegemsg,S1,primary_corrector,AE_Delta_2,0.03558649470677955,3,3
snap_mathoverflow,S1,primary_corrector,AE_Delta_2,0.014601212925477688,3,3
nr_digg_reply,S1,primary_corrector,AE_Delta_2,0.004255311144347221,3,3
sp_hospital,S1,primary_corrector,Delta_ProfileAE,0.04207342775436686,3,3
sp_highschool2013,S1,primary_corrector,Delta_ProfileAE,0.01685438123798244,3,3
copenhagen_bluetooth,S1,primary_corrector,Delta_ProfileAE,0.01234994732298835,3,3
sp_workplace,S1,primary_corrector,Delta_ProfileAE,0.017047625269935234,3,3
snap_email_eu,S1,primary_corrector,Delta_ProfileAE,0.010256442369980006,3,3
snap_collegemsg,S1,primary_corrector,Delta_ProfileAE,0.032100256470963005,3,3
snap_mathoverflow,S1,primary_corrector,Delta_ProfileAE,0.06999758334688184,3,3
nr_digg_reply,S1,primary_corrector,Delta_ProfileAE,0.0014460224808874162,3,3
sp_hospital,S1,primary_corrector,signed_delta_error_2,-0.048884406110415425,3,3
sp_highschool2013,S1,primary_corrector,signed_delta_error_2,-0.003001026695332809,3,3
copenhagen_bluetooth,S1,primary_corrector,signed_delta_error_2,-0.018171253253554138,3,3
sp_workplace,S1,primary_corrector,signed_delta_error_2,-0.011566238495086126,3,3
snap_email_eu,S1,primary_corrector,signed_delta_error_2,-0.0008664619062955051,3,3
snap_collegemsg,S1,primary_corrector,signed_delta_error_2,0.03558649470677955,3,3
snap_mathoverflow,S1,primary_corrector,signed_delta_error_2,-0.014601212925477688,3,3
nr_digg_reply,S1,primary_corrector,signed_delta_error_2,0.004255311144347221,3,3
sp_hospital,S1,primary_corrector,sign_agreement_2,1.0,3,3
sp_highschool2013,S1,primary_corrector,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,S1,primary_corrector,sign_agreement_2,1.0,3,3
sp_workplace,S1,primary_corrector,sign_agreement_2,1.0,3,3
snap_email_eu,S1,primary_corrector,sign_agreement_2,1.0,3,3
snap_collegemsg,S1,primary_corrector,sign_agreement_2,1.0,3,3
snap_mathoverflow,S1,primary_corrector,sign_agreement_2,1.0,3,3
nr_digg_reply,S1,primary_corrector,sign_agreement_2,1.0,3,3
sp_hospital,S1,qwen_nonthinking,AE_Delta_2,0.30492673885474597,9,9
sp_highschool2013,S1,qwen_nonthinking,AE_Delta_2,0.23313001413238613,9,9
copenhagen_bluetooth,S1,qwen_nonthinking,AE_Delta_2,0.31972492560459365,9,9
sp_workplace,S1,qwen_nonthinking,AE_Delta_2,0.25599351115270624,9,9
snap_email_eu,S1,qwen_nonthinking,AE_Delta_2,0.186650542275343,9,9
snap_collegemsg,S1,qwen_nonthinking,AE_Delta_2,0.09682767259237847,9,9
snap_mathoverflow,S1,qwen_nonthinking,AE_Delta_2,0.16897996895749923,9,9
nr_digg_reply,S1,qwen_nonthinking,AE_Delta_2,0.1553784536694524,9,9
sp_hospital,S1,qwen_nonthinking,Delta_ProfileAE,0.26369729782460255,9,9
sp_highschool2013,S1,qwen_nonthinking,Delta_ProfileAE,0.26239907948512287,9,9
copenhagen_bluetooth,S1,qwen_nonthinking,Delta_ProfileAE,0.3551025888204312,9,9
sp_workplace,S1,qwen_nonthinking,Delta_ProfileAE,0.2312774246087454,9,9
snap_email_eu,S1,qwen_nonthinking,Delta_ProfileAE,0.2088217242142541,9,9
snap_collegemsg,S1,qwen_nonthinking,Delta_ProfileAE,0.09300155770744006,9,9
snap_mathoverflow,S1,qwen_nonthinking,Delta_ProfileAE,0.11708611841070907,9,9
nr_digg_reply,S1,qwen_nonthinking,Delta_ProfileAE,0.09077393870001761,9,9
sp_hospital,S1,qwen_nonthinking,signed_delta_error_2,-0.30492673885474597,9,9
sp_highschool2013,S1,qwen_nonthinking,signed_delta_error_2,-0.22842430388449644,9,9
copenhagen_bluetooth,S1,qwen_nonthinking,signed_delta_error_2,-0.31972492560459365,9,9
sp_workplace,S1,qwen_nonthinking,signed_delta_error_2,-0.1990683200748713,9,9
snap_email_eu,S1,qwen_nonthinking,signed_delta_error_2,-0.186650542275343,9,9
snap_collegemsg,S1,qwen_nonthinking,signed_delta_error_2,-0.09166732507908976,9,9
snap_mathoverflow,S1,qwen_nonthinking,signed_delta_error_2,-0.16040281723107042,9,9
nr_digg_reply,S1,qwen_nonthinking,signed_delta_error_2,0.15491515471786743,9,9
sp_hospital,S1,qwen_nonthinking,sign_agreement_2,0.6666666666666666,9,9
sp_highschool2013,S1,qwen_nonthinking,sign_agreement_2,0.3333333333333333,9,9
copenhagen_bluetooth,S1,qwen_nonthinking,sign_agreement_2,0.4444444444444444,9,9
sp_workplace,S1,qwen_nonthinking,sign_agreement_2,0.6666666666666666,9,9
snap_email_eu,S1,qwen_nonthinking,sign_agreement_2,0.4444444444444444,9,9
snap_collegemsg,S1,qwen_nonthinking,sign_agreement_2,1.0,9,9
snap_mathoverflow,S1,qwen_nonthinking,sign_agreement_2,0.8888888888888888,9,9
nr_digg_reply,S1,qwen_nonthinking,sign_agreement_2,1.0,9,9
sp_hospital,S1,qwen_thinking,AE_Delta_2,0.046667639139646215,9,9
sp_highschool2013,S1,qwen_thinking,AE_Delta_2,0.019522009816278982,9,9
copenhagen_bluetooth,S1,qwen_thinking,AE_Delta_2,0.019164474320364912,9,9
sp_workplace,S1,qwen_thinking,AE_Delta_2,0.02622460889720794,9,9
snap_email_eu,S1,qwen_thinking,AE_Delta_2,0.018544913709606006,9,9
snap_collegemsg,S1,qwen_thinking,AE_Delta_2,0.035677036698687985,9,9
snap_mathoverflow,S1,qwen_thinking,AE_Delta_2,0.014449836519959298,9,9
nr_digg_reply,S1,qwen_thinking,AE_Delta_2,0.004280633365573099,9,9
sp_hospital,S1,qwen_thinking,Delta_ProfileAE,0.04769718481874189,9,9
sp_highschool2013,S1,qwen_thinking,Delta_ProfileAE,0.01772736031855163,9,9
copenhagen_bluetooth,S1,qwen_thinking,Delta_ProfileAE,0.014149638265559749,9,9
sp_workplace,S1,qwen_thinking,Delta_ProfileAE,0.017191277415119846,9,9
snap_email_eu,S1,qwen_thinking,Delta_ProfileAE,0.021140771777335105,9,9
snap_collegemsg,S1,qwen_thinking,Delta_ProfileAE,0.04245456316485603,9,9
snap_mathoverflow,S1,qwen_thinking,Delta_ProfileAE,0.0699597406758826,9,9
nr_digg_reply,S1,qwen_thinking,Delta_ProfileAE,0.0014459273466042408,9,9
sp_hospital,S1,qwen_thinking,signed_delta_error_2,-0.046667639139646215,9,9
sp_highschool2013,S1,qwen_thinking,signed_delta_error_2,-0.00299508166227424,9,9
copenhagen_bluetooth,S1,qwen_thinking,signed_delta_error_2,-0.013323815812743747,9,9
sp_workplace,S1,qwen_thinking,signed_delta_error_2,-0.0006530800748713039,9,9
snap_email_eu,S1,qwen_thinking,signed_delta_error_2,0.010684854391323668,9,9
snap_collegemsg,S1,qwen_thinking,signed_delta_error_2,0.035677036698687985,9,9
snap_mathoverflow,S1,qwen_thinking,signed_delta_error_2,-0.014449836519959298,9,9
nr_digg_reply,S1,qwen_thinking,signed_delta_error_2,0.004280633365573099,9,9
sp_hospital,S1,qwen_thinking,sign_agreement_2,1.0,9,9
sp_highschool2013,S1,qwen_thinking,sign_agreement_2,1.0,9,9
copenhagen_bluetooth,S1,qwen_thinking,sign_agreement_2,1.0,9,9
sp_workplace,S1,qwen_thinking,sign_agreement_2,1.0,9,9
snap_email_eu,S1,qwen_thinking,sign_agreement_2,1.0,9,9
snap_collegemsg,S1,qwen_thinking,sign_agreement_2,1.0,9,9
snap_mathoverflow,S1,qwen_thinking,sign_agreement_2,1.0,9,9
nr_digg_reply,S1,qwen_thinking,sign_agreement_2,1.0,9,9
sp_hospital,S2,plugin,AE_Delta_2,0.048884406110415425,3,3
sp_highschool2013,S2,plugin,AE_Delta_2,0.01953293609632913,3,3
copenhagen_bluetooth,S2,plugin,AE_Delta_2,0.018171253253554138,3,3
sp_workplace,S2,plugin,AE_Delta_2,0.020247780479278183,3,3
snap_email_eu,S2,plugin,AE_Delta_2,0.010662026960837697,3,3
snap_collegemsg,S2,plugin,AE_Delta_2,0.03558649470677955,3,3
snap_mathoverflow,S2,plugin,AE_Delta_2,0.014601212925477688,3,3
nr_digg_reply,S2,plugin,AE_Delta_2,0.004255311144347221,3,3
sp_hospital,S2,plugin,Delta_ProfileAE,0.04207342775436686,3,3
sp_highschool2013,S2,plugin,Delta_ProfileAE,0.01685438123798244,3,3
copenhagen_bluetooth,S2,plugin,Delta_ProfileAE,0.01234994732298835,3,3
sp_workplace,S2,plugin,Delta_ProfileAE,0.017047625269935234,3,3
snap_email_eu,S2,plugin,Delta_ProfileAE,0.010256442369980006,3,3
snap_collegemsg,S2,plugin,Delta_ProfileAE,0.032100256470963005,3,3
snap_mathoverflow,S2,plugin,Delta_ProfileAE,0.06999758334688184,3,3
nr_digg_reply,S2,plugin,Delta_ProfileAE,0.0014460224808874162,3,3
sp_hospital,S2,plugin,signed_delta_error_2,-0.048884406110415425,3,3
sp_highschool2013,S2,plugin,signed_delta_error_2,-0.003001026695332809,3,3
copenhagen_bluetooth,S2,plugin,signed_delta_error_2,-0.018171253253554138,3,3
sp_workplace,S2,plugin,signed_delta_error_2,-0.011566238495086126,3,3
snap_email_eu,S2,plugin,signed_delta_error_2,-0.0008664619062955051,3,3
snap_collegemsg,S2,plugin,signed_delta_error_2,0.03558649470677955,3,3
snap_mathoverflow,S2,plugin,signed_delta_error_2,-0.014601212925477688,3,3
nr_digg_reply,S2,plugin,signed_delta_error_2,0.004255311144347221,3,3
sp_hospital,S2,plugin,sign_agreement_2,1.0,3,3
sp_highschool2013,S2,plugin,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,S2,plugin,sign_agreement_2,1.0,3,3
sp_workplace,S2,plugin,sign_agreement_2,1.0,3,3
snap_email_eu,S2,plugin,sign_agreement_2,1.0,3,3
snap_collegemsg,S2,plugin,sign_agreement_2,1.0,3,3
snap_mathoverflow,S2,plugin,sign_agreement_2,1.0,3,3
nr_digg_reply,S2,plugin,sign_agreement_2,1.0,3,3
sp_hospital,S2,median,AE_Delta_2,0.3898156277436348,3,3
sp_highschool2013,S2,median,AE_Delta_2,0.17772430388449645,3,3
copenhagen_bluetooth,S2,median,AE_Delta_2,0.2678360367157048,3,3
sp_workplace,S2,median,AE_Delta_2,0.3420683200748713,3,3
snap_email_eu,S2,median,AE_Delta_2,0.18146165338645415,3,3
snap_collegemsg,S2,median,AE_Delta_2,0.4067784361902009,3,3
snap_mathoverflow,S2,median,AE_Delta_2,0.2664028172310704,3,3
nr_digg_reply,S2,median,AE_Delta_2,0.005084845282132582,3,3
sp_hospital,S2,median,Delta_ProfileAE,0.45719929762949957,3,3
sp_highschool2013,S2,median,Delta_ProfileAE,0.23745273289790308,3,3
copenhagen_bluetooth,S2,median,Delta_ProfileAE,0.32414183327046403,3,3
sp_workplace,S2,median,Delta_ProfileAE,0.2366050538137576,3,3
snap_email_eu,S2,median,Delta_ProfileAE,0.14389317729083662,3,3
snap_collegemsg,S2,median,Delta_ProfileAE,0.17654285301344125,3,3
snap_mathoverflow,S2,median,Delta_ProfileAE,0.11456039279520816,3,3
nr_digg_reply,S2,median,Delta_ProfileAE,0.0014532323410251893,3,3
sp_hospital,S2,median,signed_delta_error_2,-0.3898156277436348,3,3
sp_highschool2013,S2,median,signed_delta_error_2,-0.17772430388449645,3,3
copenhagen_bluetooth,S2,median,signed_delta_error_2,-0.2678360367157048,3,3
sp_workplace,S2,median,signed_delta_error_2,-0.3420683200748713,3,3
snap_email_eu,S2,median,signed_delta_error_2,-0.18146165338645415,3,3
snap_collegemsg,S2,median,signed_delta_error_2,-0.4067784361902009,3,3
snap_mathoverflow,S2,median,signed_delta_error_2,-0.2664028172310704,3,3
nr_digg_reply,S2,median,signed_delta_error_2,-0.005084845282132582,3,3
sp_hospital,S2,median,sign_agreement_2,0.0,3,3
sp_highschool2013,S2,median,sign_agreement_2,0.0,3,3
copenhagen_bluetooth,S2,median,sign_agreement_2,0.0,3,3
sp_workplace,S2,median,sign_agreement_2,0.0,3,3
snap_email_eu,S2,median,sign_agreement_2,0.0,3,3
snap_collegemsg,S2,median,sign_agreement_2,0.0,3,3
snap_mathoverflow,S2,median,sign_agreement_2,0.0,3,3
nr_digg_reply,S2,median,sign_agreement_2,0.0,3,3
sp_hospital,S2,extratrees_pooled,AE_Delta_2,0.023949069569369024,3,3
sp_highschool2013,S2,extratrees_pooled,AE_Delta_2,0.01167593702702091,3,3
copenhagen_bluetooth,S2,extratrees_pooled,AE_Delta_2,0.08926368983418105,3,3
sp_workplace,S2,extratrees_pooled,AE_Delta_2,0.03354873888408618,3,3
snap_email_eu,S2,extratrees_pooled,AE_Delta_2,0.03149009088767907,3,3
snap_collegemsg,S2,extratrees_pooled,AE_Delta_2,0.11507556356168952,3,3
snap_mathoverflow,S2,extratrees_pooled,AE_Delta_2,0.07826583308766272,3,3
nr_digg_reply,S2,extratrees_pooled,AE_Delta_2,0.006074641613745591,3,3
sp_hospital,S2,extratrees_pooled,Delta_ProfileAE,0.04364130098431843,3,3
sp_highschool2013,S2,extratrees_pooled,Delta_ProfileAE,0.029570642713188853,3,3
copenhagen_bluetooth,S2,extratrees_pooled,Delta_ProfileAE,0.060541059524188895,3,3
sp_workplace,S2,extratrees_pooled,Delta_ProfileAE,0.06319468725754955,3,3
snap_email_eu,S2,extratrees_pooled,Delta_ProfileAE,0.034799986270825436,3,3
snap_collegemsg,S2,extratrees_pooled,Delta_ProfileAE,0.0433898344796618,3,3
snap_mathoverflow,S2,extratrees_pooled,Delta_ProfileAE,0.030024423164465394,3,3
nr_digg_reply,S2,extratrees_pooled,Delta_ProfileAE,0.0018140908856277961,3,3
sp_hospital,S2,extratrees_pooled,signed_delta_error_2,-0.02177017503978505,3,3
sp_highschool2013,S2,extratrees_pooled,signed_delta_error_2,0.006174720823296047,3,3
copenhagen_bluetooth,S2,extratrees_pooled,signed_delta_error_2,0.08926368983418105,3,3
sp_workplace,S2,extratrees_pooled,signed_delta_error_2,-0.02679965885651568,3,3
snap_email_eu,S2,extratrees_pooled,signed_delta_error_2,-0.03149009088767907,3,3
snap_collegemsg,S2,extratrees_pooled,signed_delta_error_2,-0.11507556356168952,3,3
snap_mathoverflow,S2,extratrees_pooled,signed_delta_error_2,-0.07826583308766272,3,3
nr_digg_reply,S2,extratrees_pooled,signed_delta_error_2,-0.006074641613745591,3,3
sp_hospital,S2,extratrees_pooled,sign_agreement_2,1.0,3,3
sp_highschool2013,S2,extratrees_pooled,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,S2,extratrees_pooled,sign_agreement_2,1.0,3,3
sp_workplace,S2,extratrees_pooled,sign_agreement_2,1.0,3,3
snap_email_eu,S2,extratrees_pooled,sign_agreement_2,1.0,3,3
snap_collegemsg,S2,extratrees_pooled,sign_agreement_2,1.0,3,3
snap_mathoverflow,S2,extratrees_pooled,sign_agreement_2,1.0,3,3
nr_digg_reply,S2,extratrees_pooled,sign_agreement_2,0.0,3,3
sp_hospital,S2,extratrees_real_only,AE_Delta_2,0.23791927704955437,3,3
sp_highschool2013,S2,extratrees_real_only,AE_Delta_2,0.07674609701035813,3,3
copenhagen_bluetooth,S2,extratrees_real_only,AE_Delta_2,0.17952417971495294,3,3
sp_workplace,S2,extratrees_real_only,AE_Delta_2,0.16895825922604266,3,3
snap_email_eu,S2,extratrees_real_only,AE_Delta_2,0.13900649709125235,3,3
snap_collegemsg,S2,extratrees_real_only,AE_Delta_2,0.13455697691887802,3,3
snap_mathoverflow,S2,extratrees_real_only,AE_Delta_2,0.08455963069622617,3,3
nr_digg_reply,S2,extratrees_real_only,AE_Delta_2,0.003275060256562727,3,3
sp_hospital,S2,extratrees_real_only,Delta_ProfileAE,0.2919309871897546,3,3
sp_highschool2013,S2,extratrees_real_only,Delta_ProfileAE,0.1060860174703712,3,3
copenhagen_bluetooth,S2,extratrees_real_only,Delta_ProfileAE,0.23253362001773478,3,3
sp_workplace,S2,extratrees_real_only,Delta_ProfileAE,0.13398403856703403,3,3
snap_email_eu,S2,extratrees_real_only,Delta_ProfileAE,0.09459008973487033,3,3
snap_collegemsg,S2,extratrees_real_only,Delta_ProfileAE,0.05147388005145507,3,3
snap_mathoverflow,S2,extratrees_real_only,Delta_ProfileAE,0.03339779290593726,3,3
nr_digg_reply,S2,extratrees_real_only,Delta_ProfileAE,0.00091621697341414,3,3
sp_hospital,S2,extratrees_real_only,signed_delta_error_2,-0.23791927704955437,3,3
sp_highschool2013,S2,extratrees_real_only,signed_delta_error_2,-0.07674609701035813,3,3
copenhagen_bluetooth,S2,extratrees_real_only,signed_delta_error_2,-0.17952417971495294,3,3
sp_workplace,S2,extratrees_real_only,signed_delta_error_2,-0.16895825922604266,3,3
snap_email_eu,S2,extratrees_real_only,signed_delta_error_2,-0.13900649709125235,3,3
snap_collegemsg,S2,extratrees_real_only,signed_delta_error_2,-0.13455697691887802,3,3
snap_mathoverflow,S2,extratrees_real_only,signed_delta_error_2,-0.08455963069622617,3,3
nr_digg_reply,S2,extratrees_real_only,signed_delta_error_2,-0.003275060256562727,3,3
sp_hospital,S2,extratrees_real_only,sign_agreement_2,1.0,3,3
sp_highschool2013,S2,extratrees_real_only,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,S2,extratrees_real_only,sign_agreement_2,1.0,3,3
sp_workplace,S2,extratrees_real_only,sign_agreement_2,1.0,3,3
snap_email_eu,S2,extratrees_real_only,sign_agreement_2,1.0,3,3
snap_collegemsg,S2,extratrees_real_only,sign_agreement_2,1.0,3,3
snap_mathoverflow,S2,extratrees_real_only,sign_agreement_2,1.0,3,3
nr_digg_reply,S2,extratrees_real_only,sign_agreement_2,1.0,3,3
sp_hospital,S2,primary_corrector,AE_Delta_2,0.04198240135439644,3,3
sp_highschool2013,S2,primary_corrector,AE_Delta_2,0.02320445165342507,3,3
copenhagen_bluetooth,S2,primary_corrector,AE_Delta_2,0.0016168299326537368,3,3
sp_workplace,S2,primary_corrector,AE_Delta_2,0.01519222435937049,3,3
snap_email_eu,S2,primary_corrector,AE_Delta_2,0.03879316390452033,3,3
snap_collegemsg,S2,primary_corrector,AE_Delta_2,0.03665159664290509,3,3
snap_mathoverflow,S2,primary_corrector,AE_Delta_2,0.047300790197270126,3,3
nr_digg_reply,S2,primary_corrector,AE_Delta_2,0.0017356259145555615,3,3
sp_hospital,S2,primary_corrector,Delta_ProfileAE,0.03349301425175542,3,3
sp_highschool2013,S2,primary_corrector,Delta_ProfileAE,0.02016736331353234,3,3
copenhagen_bluetooth,S2,primary_corrector,Delta_ProfileAE,0.004203364720956286,3,3
sp_workplace,S2,primary_corrector,Delta_ProfileAE,0.017889488064736832,3,3
snap_email_eu,S2,primary_corrector,Delta_ProfileAE,0.02361972029329651,3,3
snap_collegemsg,S2,primary_corrector,Delta_ProfileAE,0.022077912298390845,3,3
snap_mathoverflow,S2,primary_corrector,Delta_ProfileAE,0.02101233198666752,3,3
nr_digg_reply,S2,primary_corrector,Delta_ProfileAE,0.0005458195509825178,3,3
sp_hospital,S2,primary_corrector,signed_delta_error_2,0.04198240135439644,3,3
sp_highschool2013,S2,primary_corrector,signed_delta_error_2,0.006447802684394673,3,3
copenhagen_bluetooth,S2,primary_corrector,signed_delta_error_2,-0.0001805627616901321,3,3
sp_workplace,S2,primary_corrector,signed_delta_error_2,0.005288485624168893,3,3
snap_email_eu,S2,primary_corrector,signed_delta_error_2,0.030669254056639266,3,3
snap_collegemsg,S2,primary_corrector,signed_delta_error_2,-0.011847406605415778,3,3
snap_mathoverflow,S2,primary_corrector,signed_delta_error_2,-0.03198463264656276,3,3
nr_digg_reply,S2,primary_corrector,signed_delta_error_2,-0.0017356259145555615,3,3
sp_hospital,S2,primary_corrector,sign_agreement_2,1.0,3,3
sp_highschool2013,S2,primary_corrector,sign_agreement_2,1.0,3,3
copenhagen_bluetooth,S2,primary_corrector,sign_agreement_2,1.0,3,3
sp_workplace,S2,primary_corrector,sign_agreement_2,1.0,3,3
snap_email_eu,S2,primary_corrector,sign_agreement_2,1.0,3,3
snap_collegemsg,S2,primary_corrector,sign_agreement_2,1.0,3,3
snap_mathoverflow,S2,primary_corrector,sign_agreement_2,1.0,3,3
nr_digg_reply,S2,primary_corrector,sign_agreement_2,1.0,3,3
sp_hospital,S2,qwen_nonthinking,AE_Delta_2,0.4011934055214126,9,9
sp_highschool2013,S2,qwen_nonthinking,AE_Delta_2,0.42993541499560756,9,9
copenhagen_bluetooth,S2,qwen_nonthinking,AE_Delta_2,0.3126138144934825,9,9
sp_workplace,S2,qwen_nonthinking,AE_Delta_2,0.32340462226381733,9,9
snap_email_eu,S2,qwen_nonthinking,AE_Delta_2,0.1682394311642319,9,9
snap_collegemsg,S2,qwen_nonthinking,AE_Delta_2,0.29832614539673363,9,9
snap_mathoverflow,S2,qwen_nonthinking,AE_Delta_2,0.237458372786626,9,9
nr_digg_reply,S2,qwen_nonthinking,AE_Delta_2,0.31271380293451806,9,9
sp_hospital,S2,qwen_nonthinking,Delta_ProfileAE,0.4177242976294996,9,9
sp_highschool2013,S2,qwen_nonthinking,Delta_ProfileAE,0.3480254297009282,9,9
copenhagen_bluetooth,S2,qwen_nonthinking,Delta_ProfileAE,0.3823084999371307,9,9
sp_workplace,S2,qwen_nonthinking,Delta_ProfileAE,0.26246957962876305,9,9
snap_email_eu,S2,qwen_nonthinking,Delta_ProfileAE,0.22103639331562636,9,9
snap_collegemsg,S2,qwen_nonthinking,Delta_ProfileAE,0.17675769981211154,9,9
snap_mathoverflow,S2,qwen_nonthinking,Delta_ProfileAE,0.15813344507333288,9,9
nr_digg_reply,S2,qwen_nonthinking,Delta_ProfileAE,0.2187626109904162,9,9
sp_hospital,S2,qwen_nonthinking,signed_delta_error_2,-0.4011934055214126,9,9
sp_highschool2013,S2,qwen_nonthinking,signed_delta_error_2,-0.42993541499560756,9,9
copenhagen_bluetooth,S2,qwen_nonthinking,signed_delta_error_2,-0.3126138144934825,9,9
sp_workplace,S2,qwen_nonthinking,signed_delta_error_2,-0.26499054229709357,9,9
snap_email_eu,S2,qwen_nonthinking,signed_delta_error_2,-0.1682394311642319,9,9
snap_collegemsg,S2,qwen_nonthinking,signed_delta_error_2,-0.19115621396797866,9,9
snap_mathoverflow,S2,qwen_nonthinking,signed_delta_error_2,-0.237458372786626,9,9
nr_digg_reply,S2,qwen_nonthinking,signed_delta_error_2,-0.1291959563932437,9,9
sp_hospital,S2,qwen_nonthinking,sign_agreement_2,0.5555555555555556,9,9
sp_highschool2013,S2,qwen_nonthinking,sign_agreement_2,0.0,9,9
copenhagen_bluetooth,S2,qwen_nonthinking,sign_agreement_2,0.4444444444444444,9,9
sp_workplace,S2,qwen_nonthinking,sign_agreement_2,0.6666666666666666,9,9
snap_email_eu,S2,qwen_nonthinking,sign_agreement_2,0.5555555555555556,9,9
snap_collegemsg,S2,qwen_nonthinking,sign_agreement_2,0.7777777777777778,9,9
snap_mathoverflow,S2,qwen_nonthinking,sign_agreement_2,0.7777777777777778,9,9
nr_digg_reply,S2,qwen_nonthinking,sign_agreement_2,0.2222222222222222,9,9
sp_hospital,S2,qwen_thinking,AE_Delta_2,0.0599905231923766,9,9
sp_highschool2013,S2,qwen_thinking,AE_Delta_2,0.06349782998420836,9,9
copenhagen_bluetooth,S2,qwen_thinking,AE_Delta_2,0.035681474446189416,9,9
sp_workplace,S2,qwen_thinking,AE_Delta_2,0.016574489007385992,9,9
snap_email_eu,S2,qwen_thinking,AE_Delta_2,0.06662232502673752,9,9
snap_collegemsg,S2,qwen_thinking,AE_Delta_2,0.051517980558937554,9,9
snap_mathoverflow,S2,qwen_thinking,AE_Delta_2,0.27149289701583595,9,9
nr_digg_reply,S2,qwen_thinking,AE_Delta_2,0.127147829682915,9,9
sp_hospital,S2,qwen_thinking,Delta_ProfileAE,0.059381179328859765,9,9
sp_highschool2013,S2,qwen_thinking,Delta_ProfileAE,0.07246239705291163,9,9
copenhagen_bluetooth,S2,qwen_thinking,Delta_ProfileAE,0.04185217397128128,9,9
sp_workplace,S2,qwen_thinking,Delta_ProfileAE,0.019011702196423747,9,9
snap_email_eu,S2,qwen_thinking,Delta_ProfileAE,0.04716331858290174,9,9
snap_collegemsg,S2,qwen_thinking,Delta_ProfileAE,0.033233057893972316,9,9
snap_mathoverflow,S2,qwen_thinking,Delta_ProfileAE,0.17322682366982917,9,9
nr_digg_reply,S2,qwen_thinking,Delta_ProfileAE,0.07131274341797741,9,9
sp_hospital,S2,qwen_thinking,signed_delta_error_2,-0.0013641922978297595,9,9
sp_highschool2013,S2,qwen_thinking,signed_delta_error_2,0.0460816053300996,9,9
copenhagen_bluetooth,S2,qwen_thinking,signed_delta_error_2,-0.00543062361570477,9,9
sp_workplace,S2,qwen_thinking,signed_delta_error_2,-0.005038009570120683,9,9
snap_email_eu,S2,qwen_thinking,signed_delta_error_2,0.034905222769101414,9,9
snap_collegemsg,S2,qwen_thinking,signed_delta_error_2,0.045379883627781815,9,9
snap_mathoverflow,S2,qwen_thinking,signed_delta_error_2,-0.03592398413321624,9,9
nr_digg_reply,S2,qwen_thinking,signed_delta_error_2,0.12407916406466331,9,9
sp_hospital,S2,qwen_thinking,sign_agreement_2,1.0,9,9
sp_highschool2013,S2,qwen_thinking,sign_agreement_2,1.0,9,9
copenhagen_bluetooth,S2,qwen_thinking,sign_agreement_2,1.0,9,9
sp_workplace,S2,qwen_thinking,sign_agreement_2,1.0,9,9
snap_email_eu,S2,qwen_thinking,sign_agreement_2,1.0,9,9
snap_collegemsg,S2,qwen_thinking,sign_agreement_2,1.0,9,9
snap_mathoverflow,S2,qwen_thinking,sign_agreement_2,0.8888888888888888,9,9
nr_digg_reply,S2,qwen_thinking,sign_agreement_2,0.8888888888888888,9,9
sp_hospital,H,plugin,AE_Delta_2,0.04564553254914303,3,3
sp_highschool2013,H,plugin,AE_Delta_2,0.09330618660146837,3,3
copenhagen_bluetooth,H,plugin,AE_Delta_2,0.04864610625888943,3,3
sp_workplace,H,plugin,AE_Delta_2,0.030916896412217437,3,3
snap_email_eu,H,plugin,AE_Delta_2,0.07395403419378827,3,3
snap_collegemsg,H,plugin,AE_Delta_2,0.28649446329861067,3,3
snap_mathoverflow,H,plugin,AE_Delta_2,0.09925706580690341,3,3
nr_digg_reply,H,plugin,AE_Delta_2,0.0013659831621731114,3,3
sp_hospital,H,plugin,Delta_ProfileAE,0.24853426529260889,3,3
sp_highschool2013,H,plugin,Delta_ProfileAE,0.17186211828559694,3,3
copenhagen_bluetooth,H,plugin,Delta_ProfileAE,0.18387374039539967,3,3
sp_workplace,H,plugin,Delta_ProfileAE,0.15881719789809415,3,3
snap_email_eu,H,plugin,Delta_ProfileAE,0.10857847045840441,3,3
snap_collegemsg,H,plugin,Delta_ProfileAE,0.13550025352522255,3,3
snap_mathoverflow,H,plugin,Delta_ProfileAE,0.06158839888420916,3,3
nr_digg_reply,H,plugin,Delta_ProfileAE,0.0005035774152694442,3,3
sp_hospital,H,plugin,signed_delta_error_2,0.021400631294765788,3,3
sp_highschool2013,H,plugin,signed_delta_error_2,0.09330618660146837,3,3
copenhagen_bluetooth,H,plugin,signed_delta_error_2,0.04864610625888943,3,3
